Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
108,1633374978998,04/10/2021 19:16:18,1633374978744,-7,04/10/2021 12:16:18,63315,4,task-rrep,,16171646,108,4781014,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,20,3,Screen 4,Zone3,timelimit_screen,9999.72900000005,,,,,0,1,0,,,1,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
109,1633374978998,04/10/2021 19:16:18,1633374978746,-7,04/10/2021 12:16:18,63315,4,task-rrep,,16171646,108,4781014,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,,,END TASK,,,,,992280,,,,,0,1,0,,,,,,,,,,,,
1,1633124159169,01/10/2021 21:35:59,1633124159032,-7,01/10/2021 14:35:59,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1633124186683,01/10/2021 21:36:26,1633124186545,-7,01/10/2021 14:36:26,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,27488,,,,,0,1,0,,,,,,instructions,,,,,,
3,1633124187105,01/10/2021 21:36:27,1633124187034,-7,01/10/2021 14:36:27,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,timelimit_screen,500.08300000000236,,,,,0,1,0,,,1,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
4,1633124189106,01/10/2021 21:36:29,1633124189015,-7,01/10/2021 14:36:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,Zone1,response_button_text,1976.699999988079,,,+,1,0,1,0,,,,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
5,1633124199113,01/10/2021 21:36:39,1633124199035,-7,01/10/2021 14:36:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-1-3.xlsx,,0,1,0,,,,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
6,1633124199300,01/10/2021 21:36:39,1633124199037,-7,01/10/2021 14:36:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-1-3.xlsx,,0,1,0,,,,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
7,1633124199300,01/10/2021 21:36:39,1633124199038,-7,01/10/2021 14:36:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone3,timelimit_screen,9999.667000000001,,,,,0,1,0,,,1,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
8,1633124199595,01/10/2021 21:36:39,1633124199515,-7,01/10/2021 14:36:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone2,timelimit_screen,500.1820000000007,,,,,0,1,0,,,1,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
9,1633124201772,01/10/2021 21:36:41,1633124201679,-7,01/10/2021 14:36:41,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,Zone1,response_button_text,2161.5,,,+,1,0,1,0,,,,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
10,1633124211757,01/10/2021 21:36:51,1633124211684,-7,01/10/2021 14:36:51,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-2-3.xlsx,,0,1,0,,,,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
11,1633124211947,01/10/2021 21:36:51,1633124211686,-7,01/10/2021 14:36:51,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-2-3.xlsx,,0,1,0,,,,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
12,1633124211947,01/10/2021 21:36:51,1633124211686,-7,01/10/2021 14:36:51,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,3,Screen 4,Zone3,timelimit_screen,9999.762999999999,,,,,0,1,0,,,1,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
13,1633124212291,01/10/2021 21:36:52,1633124212165,-7,01/10/2021 14:36:52,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,6,2,1,Screen 1,Zone2,timelimit_screen,500.3209999999963,,,,,0,1,0,,,1,,1,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
14,1633124214828,01/10/2021 21:36:54,1633124214760,-7,01/10/2021 14:36:54,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,6,2,2,Screen 2,Zone1,response_button_text,2591.699999988079,,,+,1,0,1,0,,,,,1,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
15,1633124224851,01/10/2021 21:37:04,1633124224766,-7,01/10/2021 14:37:04,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,6,2,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-3-3.xlsx,,0,1,0,,,,,1,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
16,1633124225023,01/10/2021 21:37:05,1633124224767,-7,01/10/2021 14:37:04,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,6,2,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-3-3.xlsx,,0,1,0,,,,,1,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
17,1633124225023,01/10/2021 21:37:05,1633124224768,-7,01/10/2021 14:37:04,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,6,2,3,Screen 4,Zone3,timelimit_screen,9999.652000000002,,,,,0,1,0,,,1,,1,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
18,1633124225320,01/10/2021 21:37:05,1633124225248,-7,01/10/2021 14:37:05,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,3,1,Screen 1,Zone2,timelimit_screen,500.0639999999985,,,,,0,1,0,,,1,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
19,1633124227293,01/10/2021 21:37:07,1633124227207,-7,01/10/2021 14:37:07,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,3,2,Screen 2,Zone1,response_button_text,1957.0999999642372,,,+,1,0,1,0,,,,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
20,1633124237286,01/10/2021 21:37:17,1633124237215,-7,01/10/2021 14:37:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,3,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-4-3.xlsx,,0,1,0,,,,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
21,1633124237493,01/10/2021 21:37:17,1633124237217,-7,01/10/2021 14:37:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,3,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-4-3.xlsx,,0,1,0,,,,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
22,1633124237493,01/10/2021 21:37:17,1633124237218,-7,01/10/2021 14:37:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,3,3,Screen 4,Zone3,timelimit_screen,9999.60100000001,,,,,0,1,0,,,1,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
23,1633124237775,01/10/2021 21:37:17,1633124237698,-7,01/10/2021 14:37:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,4,1,Screen 1,Zone2,timelimit_screen,500.34199999998964,,,,,0,1,0,,,1,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
24,1633124243250,01/10/2021 21:37:23,1633124243175,-7,01/10/2021 14:37:23,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,4,2,Screen 2,Zone1,response_button_text,5474.900000035763,,,+,1,0,1,0,,,,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
25,1633124253265,01/10/2021 21:37:33,1633124253194,-7,01/10/2021 14:37:33,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,4,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-5-3.xlsx,,0,1,0,,,,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
26,1633124253459,01/10/2021 21:37:33,1633124253195,-7,01/10/2021 14:37:33,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,4,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-5-3.xlsx,,0,1,0,,,,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
27,1633124253459,01/10/2021 21:37:33,1633124253196,-7,01/10/2021 14:37:33,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,4,3,Screen 4,Zone3,timelimit_screen,9999.869000000006,,,,,0,1,0,,,1,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
28,1633124253740,01/10/2021 21:37:33,1633124253664,-7,01/10/2021 14:37:33,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,5,1,Screen 1,Zone2,timelimit_screen,499.7149999999965,,,,,0,1,0,,,1,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
29,1633124257700,01/10/2021 21:37:37,1633124257623,-7,01/10/2021 14:37:37,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,5,2,Screen 2,Zone1,response_button_text,3956.2999999523163,,,+,1,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
30,1633124267720,01/10/2021 21:37:47,1633124267639,-7,01/10/2021 14:37:47,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,5,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-6-3.xlsx,,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
31,1633124267906,01/10/2021 21:37:47,1633124267640,-7,01/10/2021 14:37:47,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,5,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-6-3.xlsx,,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
32,1633124267906,01/10/2021 21:37:47,1633124267640,-7,01/10/2021 14:37:47,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,5,3,Screen 4,Zone3,timelimit_screen,10000.027999999991,,,,,0,1,0,,,1,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
33,1633124268188,01/10/2021 21:37:48,1633124268114,-7,01/10/2021 14:37:48,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,6,1,Screen 1,Zone2,timelimit_screen,499.9750000000058,,,,,0,1,0,,,1,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
34,1633124271266,01/10/2021 21:37:51,1633124271198,-7,01/10/2021 14:37:51,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,6,2,Screen 2,Zone1,response_button_text,3082.100000023842,,,+,1,0,1,0,,,,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
35,1633124281299,01/10/2021 21:38:01,1633124281205,-7,01/10/2021 14:38:01,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,6,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-7-3.xlsx,,0,1,0,,,,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
36,1633124281486,01/10/2021 21:38:01,1633124281207,-7,01/10/2021 14:38:01,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,6,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-7-3.xlsx,,0,1,0,,,,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
37,1633124281486,01/10/2021 21:38:01,1633124281208,-7,01/10/2021 14:38:01,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,6,3,Screen 4,Zone3,timelimit_screen,9999.652000000002,,,,,0,1,0,,,1,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
38,1633124281802,01/10/2021 21:38:01,1633124281697,-7,01/10/2021 14:38:01,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,7,1,Screen 1,Zone2,timelimit_screen,499.9400000000023,,,,,0,1,0,,,1,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
39,1633124285686,01/10/2021 21:38:05,1633124285615,-7,01/10/2021 14:38:05,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,7,2,Screen 2,Zone1,response_button_text,3914.899999976158,,,+,1,0,1,0,,,,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
40,1633124295711,01/10/2021 21:38:15,1633124295632,-7,01/10/2021 14:38:15,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,7,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-8-3.xlsx,,0,1,0,,,,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
41,1633124295899,01/10/2021 21:38:15,1633124295633,-7,01/10/2021 14:38:15,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,7,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-8-3.xlsx,,0,1,0,,,,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
42,1633124295899,01/10/2021 21:38:15,1633124295633,-7,01/10/2021 14:38:15,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,7,3,Screen 4,Zone3,timelimit_screen,9999.722999999984,,,,,0,1,0,,,1,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
43,1633124296194,01/10/2021 21:38:16,1633124296114,-7,01/10/2021 14:38:16,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,5,8,1,Screen 1,Zone2,timelimit_screen,500.04000000000815,,,,,0,1,0,,,1,,1,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
44,1633124299518,01/10/2021 21:38:19,1633124299447,-7,01/10/2021 14:38:19,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,5,8,2,Screen 2,Zone1,response_button_text,3330.400000035763,,,+,1,0,1,0,,,,,1,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
45,1633124309521,01/10/2021 21:38:29,1633124309440,-7,01/10/2021 14:38:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,5,8,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-9-3.xlsx,,0,1,0,,,,,1,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
46,1633124309735,01/10/2021 21:38:29,1633124309442,-7,01/10/2021 14:38:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,5,8,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-9-3.xlsx,,0,1,0,,,,,1,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
47,1633124309735,01/10/2021 21:38:29,1633124309442,-7,01/10/2021 14:38:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,5,8,3,Screen 4,Zone3,timelimit_screen,9999.701000000001,,,,,0,1,0,,,1,,1,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
48,1633124310008,01/10/2021 21:38:30,1633124309930,-7,01/10/2021 14:38:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,9,1,Screen 1,Zone2,timelimit_screen,500.1350000000093,,,,,0,1,0,,,1,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
49,1633124314003,01/10/2021 21:38:34,1633124313919,-7,01/10/2021 14:38:33,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,9,2,Screen 2,Zone1,response_button_text,3985.699999988079,,,+,1,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
50,1633124324024,01/10/2021 21:38:44,1633124323932,-7,01/10/2021 14:38:43,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,9,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-10-3.xlsx,,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
51,1633124324205,01/10/2021 21:38:44,1633124323933,-7,01/10/2021 14:38:43,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,9,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-10-3.xlsx,,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
52,1633124324205,01/10/2021 21:38:44,1633124323934,-7,01/10/2021 14:38:43,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,9,3,Screen 4,Zone3,timelimit_screen,9999.880000000005,,,,,0,1,0,,,1,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
53,1633124324493,01/10/2021 21:38:44,1633124324414,-7,01/10/2021 14:38:44,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,7,10,1,Screen 1,Zone2,timelimit_screen,500.0669999999809,,,,,0,1,0,,,1,,1,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
